"TABLE","TABLE_ROWS","COMBI_FIELDS_NAME","FIELD_NAME_1","FIELD_NAME_2","TOTAL_NULL_ROWS","TOTAL_NOT_NULL_ROWS"
"RIGHTS.RIG_MATRIX_LCD","149,869","S_TO_DATE , T_GRP_ID","S_TO_DATE","T_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","S_TO_DATE , T_ID","S_TO_DATE","T_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","TL_FR_DATE , TL_TO_DATE","TL_FR_DATE","TL_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","TL_FR_DATE , T_GRP_ID","TL_FR_DATE","T_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","TL_FR_DATE , T_ID","TL_FR_DATE","T_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","TL_TO_DATE , T_GRP_ID","TL_TO_DATE","T_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","TL_TO_DATE , T_ID","TL_TO_DATE","T_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , T_ID","C_FR_DATE","T_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","T_GRP_ID , T_ID","T_GRP_ID","T_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , C_TO_DATE","C_FR_DATE","C_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , C_TO_DATE","C_ID","C_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , L_GRP_ID","C_ID","L_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , M_FR_DATE","C_ID","M_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , M_GRP_ID","C_ID","M_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , M_ID","C_ID","M_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , M_QTY","C_ID","M_QTY","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , M_TO_DATE","C_ID","M_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , RH_ID","C_ID","RH_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , RIG_TIR_ID_SEQ","C_ID","RIG_TIR_ID_SEQ","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , S_FR_DATE","C_ID","S_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , L_GRP_ID","C_FR_DATE","L_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , S_GRP_ID","C_ID","S_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , S_ID","C_ID","S_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , S_QTY","C_ID","S_QTY","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , S_TO_DATE","C_ID","S_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , TL_FR_DATE","C_ID","TL_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , TL_TO_DATE","C_ID","TL_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , T_GRP_ID","C_ID","T_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_ID , T_ID","C_ID","T_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , L_GRP_ID","C_TO_DATE","L_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , M_FR_DATE","C_TO_DATE","M_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , M_FR_DATE","C_FR_DATE","M_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , M_GRP_ID","C_TO_DATE","M_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , M_ID","C_TO_DATE","M_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , M_QTY","C_TO_DATE","M_QTY","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , M_TO_DATE","C_TO_DATE","M_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , RH_ID","C_TO_DATE","RH_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , RIG_TIR_ID_SEQ","C_TO_DATE","RIG_TIR_ID_SEQ","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , S_FR_DATE","C_TO_DATE","S_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , S_GRP_ID","C_TO_DATE","S_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , S_ID","C_TO_DATE","S_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , S_QTY","C_TO_DATE","S_QTY","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , M_GRP_ID","C_FR_DATE","M_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , S_TO_DATE","C_TO_DATE","S_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , TL_FR_DATE","C_TO_DATE","TL_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , TL_TO_DATE","C_TO_DATE","TL_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , T_GRP_ID","C_TO_DATE","T_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_TO_DATE , T_ID","C_TO_DATE","T_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","L_GRP_ID , M_FR_DATE","L_GRP_ID","M_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","L_GRP_ID , M_GRP_ID","L_GRP_ID","M_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","L_GRP_ID , M_ID","L_GRP_ID","M_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","L_GRP_ID , M_QTY","L_GRP_ID","M_QTY","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","L_GRP_ID , M_TO_DATE","L_GRP_ID","M_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , M_ID","C_FR_DATE","M_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","L_GRP_ID , RH_ID","L_GRP_ID","RH_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","L_GRP_ID , RIG_TIR_ID_SEQ","L_GRP_ID","RIG_TIR_ID_SEQ","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","L_GRP_ID , S_FR_DATE","L_GRP_ID","S_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","L_GRP_ID , S_GRP_ID","L_GRP_ID","S_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","L_GRP_ID , S_ID","L_GRP_ID","S_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","L_GRP_ID , S_QTY","L_GRP_ID","S_QTY","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","L_GRP_ID , S_TO_DATE","L_GRP_ID","S_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","L_GRP_ID , TL_FR_DATE","L_GRP_ID","TL_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","L_GRP_ID , TL_TO_DATE","L_GRP_ID","TL_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","L_GRP_ID , T_GRP_ID","L_GRP_ID","T_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , M_QTY","C_FR_DATE","M_QTY","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","L_GRP_ID , T_ID","L_GRP_ID","T_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_GRP_ID","M_FR_DATE","M_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_ID","M_FR_DATE","M_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_QTY","M_FR_DATE","M_QTY","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , M_TO_DATE","M_FR_DATE","M_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , RH_ID","M_FR_DATE","RH_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , RIG_TIR_ID_SEQ","M_FR_DATE","RIG_TIR_ID_SEQ","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_FR_DATE","M_FR_DATE","S_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_GRP_ID","M_FR_DATE","S_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_ID","M_FR_DATE","S_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , M_TO_DATE","C_FR_DATE","M_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_QTY","M_FR_DATE","S_QTY","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , S_TO_DATE","M_FR_DATE","S_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , TL_FR_DATE","M_FR_DATE","TL_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , TL_TO_DATE","M_FR_DATE","TL_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , T_GRP_ID","M_FR_DATE","T_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_FR_DATE , T_ID","M_FR_DATE","T_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_GRP_ID , M_ID","M_GRP_ID","M_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_GRP_ID , M_QTY","M_GRP_ID","M_QTY","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_GRP_ID , M_TO_DATE","M_GRP_ID","M_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_GRP_ID , RH_ID","M_GRP_ID","RH_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","C_FR_DATE , RH_ID","C_FR_DATE","RH_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_GRP_ID , RIG_TIR_ID_SEQ","M_GRP_ID","RIG_TIR_ID_SEQ","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_GRP_ID , S_FR_DATE","M_GRP_ID","S_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_GRP_ID , S_GRP_ID","M_GRP_ID","S_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_GRP_ID , S_ID","M_GRP_ID","S_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_GRP_ID , S_QTY","M_GRP_ID","S_QTY","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_GRP_ID , S_TO_DATE","M_GRP_ID","S_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_GRP_ID , TL_FR_DATE","M_GRP_ID","TL_FR_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_GRP_ID , TL_TO_DATE","M_GRP_ID","TL_TO_DATE","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_GRP_ID , T_GRP_ID","M_GRP_ID","T_GRP_ID","0","149,869"
"RIGHTS.RIG_MATRIX_LCD","149,869","M_GRP_ID , T_ID","M_GRP_ID","T_ID","0","149,869"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","CREATED_BY , CREATION_DATE","CREATED_BY","CREATION_DATE","0","45,267"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","CREATED_BY , RIGHT_STATUS","CREATED_BY","RIGHT_STATUS","0","45,267"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","RIGHT_QUALIFIER , RIGHT_STATUS","RIGHT_QUALIFIER","RIGHT_STATUS","0","45,267"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","RIGHT_QUALIFIER , RIG_CSE_ID_SEQ","RIGHT_QUALIFIER","RIG_CSE_ID_SEQ","0","8,022"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","RIGHT_QUALIFIER , RIG_RTP_ID_SEQ","RIGHT_QUALIFIER","RIG_RTP_ID_SEQ","0","2"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","RIGHT_QUALIFIER , ROW_TYPE","RIGHT_QUALIFIER","ROW_TYPE","0","45,267"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","RIGHT_QUALIFIER , SYN_REG_ID_SEQ","RIGHT_QUALIFIER","SYN_REG_ID_SEQ","0","37,242"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","RIGHT_QUALIFIER , SYN_REG_ID_SEQ_PROJECT","RIGHT_QUALIFIER","SYN_REG_ID_SEQ_PROJECT","0","14,229"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","RIGHT_STATUS , RIG_CSE_ID_SEQ","RIGHT_STATUS","RIG_CSE_ID_SEQ","0","8,022"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","RIGHT_STATUS , RIG_RTP_ID_SEQ","RIGHT_STATUS","RIG_RTP_ID_SEQ","0","2"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","RIGHT_STATUS , ROW_TYPE","RIGHT_STATUS","ROW_TYPE","0","45,267"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","RIGHT_STATUS , SYN_REG_ID_SEQ","RIGHT_STATUS","SYN_REG_ID_SEQ","0","37,242"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","CREATED_BY , RIG_CSE_ID_SEQ","CREATED_BY","RIG_CSE_ID_SEQ","0","8,022"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","RIGHT_STATUS , SYN_REG_ID_SEQ_PROJECT","RIGHT_STATUS","SYN_REG_ID_SEQ_PROJECT","0","14,229"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","RIG_CSE_ID_SEQ , RIG_RTP_ID_SEQ","RIG_CSE_ID_SEQ","RIG_RTP_ID_SEQ","37,243","0"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","RIG_CSE_ID_SEQ , ROW_TYPE","RIG_CSE_ID_SEQ","ROW_TYPE","0","8,022"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","RIG_CSE_ID_SEQ , SYN_REG_ID_SEQ","RIG_CSE_ID_SEQ","SYN_REG_ID_SEQ","3","0"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","RIG_CSE_ID_SEQ , SYN_REG_ID_SEQ_PROJECT","RIG_CSE_ID_SEQ","SYN_REG_ID_SEQ_PROJECT","23,016","0"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","RIG_RTP_ID_SEQ , ROW_TYPE","RIG_RTP_ID_SEQ","ROW_TYPE","0","2"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","RIG_RTP_ID_SEQ , SYN_REG_ID_SEQ","RIG_RTP_ID_SEQ","SYN_REG_ID_SEQ","8,023","0"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","RIG_RTP_ID_SEQ , SYN_REG_ID_SEQ_PROJECT","RIG_RTP_ID_SEQ","SYN_REG_ID_SEQ_PROJECT","31,036","0"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","ROW_TYPE , SYN_REG_ID_SEQ","ROW_TYPE","SYN_REG_ID_SEQ","0","37,242"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","ROW_TYPE , SYN_REG_ID_SEQ_PROJECT","ROW_TYPE","SYN_REG_ID_SEQ_PROJECT","0","14,229"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","CREATED_BY , RIG_RTP_ID_SEQ","CREATED_BY","RIG_RTP_ID_SEQ","0","2"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","SYN_REG_ID_SEQ , SYN_REG_ID_SEQ_PROJECT","SYN_REG_ID_SEQ","SYN_REG_ID_SEQ_PROJECT","8,025","14,229"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","CREATED_BY , ROW_TYPE","CREATED_BY","ROW_TYPE","0","45,267"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","CREATED_BY , SYN_REG_ID_SEQ","CREATED_BY","SYN_REG_ID_SEQ","0","37,242"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","CREATED_BY , SYN_REG_ID_SEQ_PROJECT","CREATED_BY","SYN_REG_ID_SEQ_PROJECT","0","14,229"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","CREATION_DATE , ID_SEQ","CREATION_DATE","ID_SEQ","0","45,267"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","CREATION_DATE , IND_MATRIX_LCD_CHANGED","CREATION_DATE","IND_MATRIX_LCD_CHANGED","0","45,267"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","CREATION_DATE , INITIAL_RIGHT_COMPLETED_DATE","CREATION_DATE","INITIAL_RIGHT_COMPLETED_DATE","0","35,338"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","CREATION_DATE , LAST_UPDATED_BY","CREATION_DATE","LAST_UPDATED_BY","0","45,267"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","CREATED_BY , ID_SEQ","CREATED_BY","ID_SEQ","0","45,267"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","CREATION_DATE , LAST_UPDATE_DATE","CREATION_DATE","LAST_UPDATE_DATE","0","45,267"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","CREATION_DATE , NB_PROD_CONTRACT","CREATION_DATE","NB_PROD_CONTRACT","0","45,267"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","CREATION_DATE , RIGHT_COMPLETED_DATE","CREATION_DATE","RIGHT_COMPLETED_DATE","0","35,351"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","CREATION_DATE , RIGHT_QUALIFIER","CREATION_DATE","RIGHT_QUALIFIER","0","45,267"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","CREATION_DATE , RIGHT_STATUS","CREATION_DATE","RIGHT_STATUS","0","45,267"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","CREATION_DATE , RIG_CSE_ID_SEQ","CREATION_DATE","RIG_CSE_ID_SEQ","0","8,022"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","CREATION_DATE , RIG_RTP_ID_SEQ","CREATION_DATE","RIG_RTP_ID_SEQ","0","2"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","CREATION_DATE , ROW_TYPE","CREATION_DATE","ROW_TYPE","0","45,267"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","CREATION_DATE , SYN_REG_ID_SEQ","CREATION_DATE","SYN_REG_ID_SEQ","0","37,242"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","CREATION_DATE , SYN_REG_ID_SEQ_PROJECT","CREATION_DATE","SYN_REG_ID_SEQ_PROJECT","0","14,229"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","CREATED_BY , IND_MATRIX_LCD_CHANGED","CREATED_BY","IND_MATRIX_LCD_CHANGED","0","45,267"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","ID_SEQ , IND_MATRIX_LCD_CHANGED","ID_SEQ","IND_MATRIX_LCD_CHANGED","0","45,267"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","ID_SEQ , INITIAL_RIGHT_COMPLETED_DATE","ID_SEQ","INITIAL_RIGHT_COMPLETED_DATE","0","35,338"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","ID_SEQ , LAST_UPDATED_BY","ID_SEQ","LAST_UPDATED_BY","0","45,267"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","ID_SEQ , LAST_UPDATE_DATE","ID_SEQ","LAST_UPDATE_DATE","0","45,267"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","ID_SEQ , NB_PROD_CONTRACT","ID_SEQ","NB_PROD_CONTRACT","0","45,267"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","ID_SEQ , RIGHT_COMPLETED_DATE","ID_SEQ","RIGHT_COMPLETED_DATE","0","35,351"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","ID_SEQ , RIGHT_QUALIFIER","ID_SEQ","RIGHT_QUALIFIER","0","45,267"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","ID_SEQ , RIGHT_STATUS","ID_SEQ","RIGHT_STATUS","0","45,267"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","ID_SEQ , RIG_CSE_ID_SEQ","ID_SEQ","RIG_CSE_ID_SEQ","0","8,022"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","ID_SEQ , RIG_RTP_ID_SEQ","ID_SEQ","RIG_RTP_ID_SEQ","0","2"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","CREATED_BY , INITIAL_RIGHT_COMPLETED_DATE","CREATED_BY","INITIAL_RIGHT_COMPLETED_DATE","0","35,338"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","ID_SEQ , ROW_TYPE","ID_SEQ","ROW_TYPE","0","45,267"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","ID_SEQ , SYN_REG_ID_SEQ","ID_SEQ","SYN_REG_ID_SEQ","0","37,242"
"RIGHTS.RIG_TITLE_RIGHTS","45,267","ID_SEQ , SYN_REG_ID_SEQ_PROJECT","ID_SEQ","SYN_REG_ID_SEQ_PROJECT","0","14,229"
